,guild_id,message_id,type,created_at,edited_at,isPinned,content,author_id,is_bot,avatar_url,attachments,mentions,reactions
0,945143326317903934,945143542551019561,MessageType.default,2022-02-21 02:23:00.462000+00:00,,False,PEEPEEPOOOPOPO,55156962169458688,False,https://cdn.discordapp.com/avatars/55156962169458688/f1aaa798c9a7fc2946f2ea4a2e42a46d.png?size=1024,[],[],[]
1,945143326317903934,945143507713138739,MessageType.new_member,2022-02-21 02:22:52.156000+00:00,,False,,931459553114083378,True,,[],[],[]
2,945143326317903934,945143552810295326,MessageType.default,2022-02-21 02:23:02.908000+00:00,,False,THIS IS A TEST,55156962169458688,False,https://cdn.discordapp.com/avatars/55156962169458688/f1aaa798c9a7fc2946f2ea4a2e42a46d.png?size=1024,[],[],[]
3,945143326317903934,945143591884427314,MessageType.default,2022-02-21 02:23:12.224000+00:00,,False,I HATE THIS FUCKING SERVER,55156962169458688,False,https://cdn.discordapp.com/avatars/55156962169458688/f1aaa798c9a7fc2946f2ea4a2e42a46d.png?size=1024,[],[],[]
4,945143326317903934,945143564600488026,MessageType.default,2022-02-21 02:23:05.719000+00:00,,False,THIS BOT BLOWS COCK,55156962169458688,False,https://cdn.discordapp.com/avatars/55156962169458688/f1aaa798c9a7fc2946f2ea4a2e42a46d.png?size=1024,[],[],[]
5,945143326317903934,945143993266745385,MessageType.default,2022-02-21 02:24:47.921000+00:00,,False,>>fullscan,55156962169458688,False,https://cdn.discordapp.com/avatars/55156962169458688/f1aaa798c9a7fc2946f2ea4a2e42a46d.png?size=1024,[],[],[]
6,945143326317903934,945143912778059786,MessageType.default,2022-02-21 02:24:28.731000+00:00,,False,>>fullscan,55156962169458688,False,https://cdn.discordapp.com/avatars/55156962169458688/f1aaa798c9a7fc2946f2ea4a2e42a46d.png?size=1024,[],[],[]
7,945143326317903934,945143631851946065,MessageType.default,2022-02-21 02:23:21.753000+00:00,,False,>>fullscan,55156962169458688,False,https://cdn.discordapp.com/avatars/55156962169458688/f1aaa798c9a7fc2946f2ea4a2e42a46d.png?size=1024,[],[],[]
